id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;number;votos;porcentagem
190000622886;DEPUTADO ESTADUAL;RONALD HEITOR PENNAFORTE DE CAMPOS;51017;RONALD PENNAFORTE;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SANTOS;21/10/1971;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;COMISSÁRIO DE BORDO;N;SUPLENTE;DEFERIDO;;5000.0;5010.0;;;
190000612997;DEPUTADO ESTADUAL;ALAN MARQUES DE OLIVEIRA;70444;ALAN MARQUES;APTO;DEFERIDO;70;AVANTE;AVANTE;ARARUAMA;11/10/1978;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;550000.0;18022.25;14793.1;;;
190000613057;DEPUTADO ESTADUAL;ALEXANDRE BENEVAL MONTEIRO DE BARROS DE OLIVEIRA;70053;ALEXANDRE OLIVEIRA;APTO;DEFERIDO;70;AVANTE;AVANTE;RIO DE JANEIRO;15/02/1953;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;7249.8;;;;;
190000611450;DEPUTADO ESTADUAL;IVANETE OSCAR DOS SANTOS;90822;IVANETE ;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;RIO DE JANEIRO;08/07/1964;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;DONA DE CASA;N;SUPLENTE;DEFERIDO;;3886.1099999999997;;;;
190000603732;DEPUTADO ESTADUAL;CLEUSA DA CRUZ FLORENÇO;22006;CLEUSA PRETA LOIRA;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;FORMOSA;03/03/1968;FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;CABELEIREIRO E BARBEIRO;N;SUPLENTE;DEFERIDO;200000.0;312684.0;309335.4;;;
190000619290;DEPUTADO ESTADUAL;CARLOS FERREIRA DE SOUZA;20008;CARLOS JESUS;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;RIO DE JANEIRO;06/01/1960;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;2343.81;;;;
190000622755;DEPUTADO FEDERAL;LEONARDO FRANK ALVARENGA;5450;LEO MOTORISTA;INAPTO;INDEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;MACAÉ;22/09/1992;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;;;120000.0;500.0;;;;
190000611507;DEPUTADO ESTADUAL;TEREZINHA DE SOUZA;90591;TEREZINHA DA COROA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;MATENA;27/05/1954;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;8201.11;2500.0;;;
190000614759;DEPUTADO ESTADUAL;HENRIQUE CORRÊA DOS SANTOS NETO;17217;HENRIQUE NETO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;RIO DE JANEIRO;17/01/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;BANCÁRIO E ECONOMIÁRIO;N;SUPLENTE;DEFERIDO;605837.47;3814.9;825.0;;;
190000614959;DEPUTADO FEDERAL;LUIZ JEQUITINHANHO DOS SANTOS SILVA;3615;LUIZ JEQUITINHANHO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;RIO DE JANEIRO;15/12/1953;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO FEDERAL;N;NÃO ELEITO;DEFERIDO;384264.0;500.0;500.0;3615.0;0,01%;459.0
190000603258;DEPUTADO ESTADUAL;AGUINALDO LUIS PEREIRA;77007;AGUINALDO LUIS;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;PETROPOLIS;26/10/1971;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;INDEFERIDO COM RECURSO;1152000.0;79151.0;75000.0;;;
190000613616;DEPUTADO FEDERAL;CARLOS AUGUSTO CORRÊA MACHADO;6501;CARLOS AUGUSTO ;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PARAIBA DO SUL;21/08/1957;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;;4508.51;;6501.0;0,00%;338.0
190000625152;DEPUTADO FEDERAL;CARLOS ALBERTO NUNES PEREIRA;4369;CARLOS NUNES;INAPTO;INDEFERIDO;43;PV;PARTIDO VERDE;RIO DE JANEIRO;21/08/1969;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;MOTORISTA PARTICULAR;N;NÃO ELEITO;DEFERIDO COM RECURSO;492000.0;6979.92;4473.2;4369.0;0,00%;0.0
190000614723;DEPUTADO FEDERAL;FABIANO OLIVEIRA PEREIRA;1733;FABIANO OLIVEIRA ;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;RIO DE JANEIRO;31/08/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;POLICIAL CIVIL;N;SUPLENTE;DEFERIDO;815059.21;107207.32;105616.52;1733.0;0,27%;21080.0
190000622253;DEPUTADO ESTADUAL;NILDELENE JOVEM DOS SANTOS;12150;NIL DOCES;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ITAMARAJU;01/12/1969;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PRETA;COZINHEIRO;N;SUPLENTE;DEFERIDO;28500.0;11640.59;10000.0;;;
190000613600;SENADOR;LUIZ LINDBERGH FARIAS FILHO;131;LINDBERGH;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;JOÃO PESSOA;08/12/1969;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;SENADOR;S;NÃO ELEITO;DEFERIDO;221782.04;2221939.51;2687819.48;;;
190000619312;DEPUTADO ESTADUAL;MARIA DE LOURDES DA SILVA GALDINO;20005;MARIA GALDINO;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;BELO HORIZONTE;06/11/1942;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);PARDA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;;1611.06;;;;
190000626258;DEPUTADO FEDERAL;ABILIO MACIEL DA SILVA FILHO;2812;ABILIO MACIEL;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;MANAUS;05/01/1953;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;N;NÃO ELEITO;DEFERIDO;600000.0;8984.23;;2812.0;0,04%;2785.0
190000629150;DEPUTADO ESTADUAL;EVA DOS SANTOS AUGUSTO;31978;EVA SANTOS;INAPTO;INDEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;ITAGUAI;11/05/1969;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRANCA;COMERCIANTE;N;;;;200.0;;;;
190000622752;DEPUTADO FEDERAL;IRAPUAN RAMOS SANTOS;5486;IRAPUAN SANTOS;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;RIO DE JANEIRO;15/08/1953;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;SERVIDOR PÚBLICO ESTADUAL;N;NÃO ELEITO;DEFERIDO;150000.0;2177.77;300.0;5486.0;0,00%;182.0
190000601125;DEPUTADO ESTADUAL;SANDRA MARIA DA SILVA;55221;SANDRA SOCIAL;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;RIO DE JANEIRO;28/03/1955;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;DONA DE CASA;N;SUPLENTE;DEFERIDO;100000.0;12244.85;11748.6;;;
190000611189;DEPUTADO ESTADUAL;JOSÉ CESAR CASTRO ALVES FERREIRA ;13513;ARCANJO CESAR;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;RIO DE JANEIRO;01/04/1968;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;236000.0;2460.81;;;;
190000624667;DEPUTADO FEDERAL;LUIS FERNANDO COSTA;4433;DR. FERNANDO;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;RIO DE JANEIRO;09/06/1960;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ADVOGADO;N;SUPLENTE;INDEFERIDO COM RECURSO;1473687.8900000001;32004.0;31270.0;4433.0;0,06%;4496.0
190000616067;DEPUTADO ESTADUAL;HELENA ROSA DE SOUZA;33642;HELENA ROSA;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;RIO DE JANEIRO;12/06/1968;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;278.12;288.25;;;
190000626353;DEPUTADO ESTADUAL;CARLOS HENRIQUE DOS SANTOS;10106;CARLOS HENRIQUE DOS SANTOS;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RIO DE JANEIRO;11/03/1973;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;386035.78;;;;;
190000611443;DEPUTADO ESTADUAL;FABRICIO DE SOUZA BOA MORTE;90990;CORONEL FABRICIO;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;RIO DE JANEIRO;13/07/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;BOMBEIRO MILITAR;N;SUPLENTE;DEFERIDO;;89318.67;73900.0;;;
190000622880;DEPUTADO ESTADUAL;JUCIARA LOUREIRO FONTOURA DE CARVALHO;51221;MISS.JUCIARA FONTOURA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;RIO DE JANEIRO;22/04/1964;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;5285.25;4000.0;;;
190000614761;DEPUTADO ESTADUAL;MARCELO FERREIRA RIBEIRO;17027;MARCELO DO SEU DINO ;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;RIO DE JANEIRO;01/12/1969;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;POLICIAL MILITAR;N;ELEITO POR MÉDIA;DEFERIDO;100000.0;132127.39;95475.2;;;
190000608744;DEPUTADO ESTADUAL;WANDERSON CEZAR DE OLIVEIRA;45288;ANDINHO DJ;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;ITAGUAÍ;10/09/1979;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;N;SUPLENTE;DEFERIDO;;12773.949999999999;2620.63;;;
190000606161;DEPUTADO ESTADUAL;MARCOS ANDRE QUEIROZ;31122;MARQUINHO DO ESTACIONAMENTO;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SAO JOAO DE MERITI;29/09/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;1500.0;1191.2;;;
190000621058;DEPUTADO ESTADUAL;MARIA NILZA MIQUELOTTI CECILIO DE CARVALHO;19100;NILZA MIQUELOTTI;APTO;DEFERIDO;19;PODE;PODEMOS;RIO DE JANEIRO;24/06/1956;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;N;SUPLENTE;DEFERIDO;848760.3300000001;22762.5;21966.0;;;
190000603351;DEPUTADO ESTADUAL;NARCISO COSTA DE ASSIS;14121;NARCISO COSTA;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;RIO DE JANEIRO;31/01/1962;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;13757.119999999999;6650.0;;;
190000603280;DEPUTADO ESTADUAL;VANESSA PEREIRA MARTINS;77714;VANESSA MARTINS;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;RIO DE JANEIRO;26/07/1982;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;ARTESÃO;N;SUPLENTE;DEFERIDO;;22337.5;20603.3;;;
190000626186;DEPUTADO ESTADUAL;EDUARDO FERREIRA JORDÃO;28604;EDU JORDÃO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;MANGARATIBA;30/01/1972;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;167870.0;19544.73;7400.0;;;
190000624809;DEPUTADO ESTADUAL;YUL GOMES DA SILVA;44570;YUL GOMES;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;RIO DE JANEIRO;17/08/1974;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;2070.0;3000.0;;;
190000606052;DEPUTADO FEDERAL;JOSÉ PEDRO FERREIRA DA SILVA ;3164;PEDRO FERREIRA;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SÃO LUIZ;03/10/1964;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;83000.0;300.0;;3164.0;0,00%;243.0
190000614921;DEPUTADO FEDERAL;MARLON CRISTIANO DA SILVA IQUEDA;3530;MARLON IQUEDA;APTO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;RIO DE JANEIRO;31/03/1973;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;2835.75;270.0;3530.0;0,01%;1003.0
190000616209;DEPUTADO FEDERAL;CÉLIO LAUREANO SANTIAGO;7079;LAUREANO;APTO;DEFERIDO;70;AVANTE;AVANTE;RESENDE;21/06/1966;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;80100.0;5489.7;3981.5;7079.0;0,02%;1576.0
190000609935;VICE-GOVERNADOR;PLÍNIO COMTE LEITE BITTENCOURT;25;COMTE;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;NITERÓI;02/03/1957;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;N;2º TURNO;DEFERIDO;1863096.17;;;;;
190000622753;DEPUTADO FEDERAL;JORGE MARQUES HENRIQUES;5430;JORGE MARQUES;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SÃO GONÇALO;02/09/1967;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;DEFERIDO;;296.0;;5430.0;0,00%;88.0
190000602073;DEPUTADO ESTADUAL;HEITOR CESAR RIBEIRO DE OLIVEIRA;21021;HEITOR CESAR;APTO;DEFERIDO;21;PCB;PARTIDO COMUNISTA BRASILEIRO;RIO DE JANEIRO;11/07/1981;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;N;SUPLENTE;DEFERIDO;800.0;179517.80000000002;161537.48;;;
190000614696;DEPUTADO ESTADUAL;LEOPOLDO ANDRE CANAL ALMEIDA;17010;LEOPOLDO CANAL;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;VITORIA;28/11/1982;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;N;SUPLENTE;DEFERIDO;359754.0;46849.25;46769.75;;;
190000616261;DEPUTADO FEDERAL;SHARON DOS SANTOS MELO CASTRO DA GLORIA;3303;SHARON MELO;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;RIO DE JANEIRO;02/03/1983;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;1704.37;;3303.0;0,00%;307.0
190000616076;DEPUTADO ESTADUAL;JOAO CARLOS CAMPOS DE OLIVEIRA;33163;JOÃO CARLOS;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;ITABORAI;28/02/1983;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;POLICIAL MILITAR;N;NÃO ELEITO;DEFERIDO;;3959.49;;;;
190000622922;DEPUTADO ESTADUAL;ADRIANA FERNANDES MARTINS CORDEIRO;40741;ADRIANA FERNANDES;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;MAGÉ;31/05/1974;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;AGRÔNOMO;N;SUPLENTE;DEFERIDO;;7442.9;4763.2;;;
190000626192;DEPUTADO ESTADUAL;LUIZ EDUARDO OLIVEIRA DIAS DE SÁ;28088;EDUARDO OLIVEIRA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;RIO DE JANEIRO;08/04/1969;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;N;SUPLENTE;DEFERIDO;;1380.0;;;;
190000626453;DEPUTADO ESTADUAL;MARIA CRISTINA DE SENNA SANTOS;10976;CRIS SENNA - ESCONDIDINHA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RIO DE JANEIRO;28/11/1952;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;211563.30000000002;6988.2;5280.0;;;
190000614659;DEPUTADO FEDERAL;JOZIEL FERREIRA CARLOS;1716;PROFESSOR JOZIEL;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO JOÃO DE MERITI;22/04/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;MILITAR REFORMADO;N;ELEITO POR MÉDIA;DEFERIDO;;37524.3;52976.5;1716.0;0,44%;34274.0
190000625270;DEPUTADO ESTADUAL;SANDRA LEAO DE OLIVEIRA;27772;SANDRA LEÃO;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;RIO DE JANEIRO;10/12/1968;FEMININO;ENSINO MÉDIO INCOMPLETO;VIÚVO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;2570.0;2000.0;;;
190000614810;DEPUTADO ESTADUAL;IÊDA NUNES DOS SANTOS;35789;IÊDA NOGUEIRA;APTO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;RIO DE JANEIRO;17/09/1965;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;CANTOR E COMPOSITOR;N;SUPLENTE;DEFERIDO;;4000.0;3995.0;;;
190000614823;DEPUTADO ESTADUAL;VALDIRA DIAS DE ARAUJO;35818;VALDIRA DIAS;APTO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;RIO DE JANEIRO;29/04/1960;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;PRODUTOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;;4386.46;4000.0;;;
190000622902;DEPUTADO ESTADUAL;PAULO MARCELO RIBEIRO DA SILVA;51654;DR PAULO MARCELO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CAMPOS DOS GOYTACAZES;10/08/1969;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;SUPLENTE;INDEFERIDO COM RECURSO;471000.0;5144.65;2253.0;;;
190000601102;DEPUTADO ESTADUAL;GEMILSON EDUARDO;55190;GEMILSON SUKINHO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;VOLTA REDONDA;01/10/1970;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;DIVORCIADO(A);BRANCA;GERENTE;N;SUPLENTE;DEFERIDO;343499.87;16122.0;7730.0;;;
190000628727;DEPUTADO ESTADUAL;DILMA DA CONCEIÇÃO COELHO;13888;DILMA COELHO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;RIO DE JANEIRO;26/02/1941;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;SUPLENTE;DEFERIDO;432000.0;2460.81;;;;
190000610780;DEPUTADO ESTADUAL;IARA CRISTINA ROCHA DO AMARAL MUNIZ;65668;IARA ROCHA;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PETROPOLIS;29/09/1968;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;PRODUTOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;;5339.18;1400.0;;;
190000626223;DEPUTADO ESTADUAL;FABIO ALEXANDRE DE ANDRADE LIMA BERTÃO;28767;FABIO BERTÃO;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;RECIFE;16/01/1956;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;DIRETOR DE EMPRESAS;N;SUPLENTE;DEFERIDO;570000.0;5071.73;1410.0;;;
190000616220;DEPUTADO FEDERAL;LUIZ BHAJANO HONORATO GOMES;7091;BHAJANO;APTO;DEFERIDO;70;AVANTE;AVANTE;RIO DE JANEIRO;26/10/1991;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;;;7091.0;0,01%;646.0
