id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;venceu;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;number;votos;porcentagem
160000622295;DEPUTADO ESTADUAL;MARCOS AURÉLIO DOMINGUES;90013;PROFESSOR MARCÃO;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;CURITIBA;16/11/1965;MASCULINO;SUPERIOR COMPLETO;VIÚVO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;SUPLENTE;DEFERIDO;;5503.32;4932.5;;;
160000619625;DEPUTADO FEDERAL;JOSE CARLOS MATEUS;3145;MATTHEUS HERMANNY;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;ASSAI;04/10/1971;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;;;3145.0;0,00%;167.0
160000612852;DEPUTADO ESTADUAL;AMANDA CAROLLINE PENGA;43111;AMANDA PENGA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;CIANORTE;30/07/1993;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;2650.0;;;;
160000626014;DEPUTADO ESTADUAL;JOÃO GALDINO DE SOUZA;17021;PROFESSOR GALDINO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SÃO CARLOS DO IVAÍ;08/08/1962;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;397732.43;21500.0;21222.39;;;
160000624231;DEPUTADO ESTADUAL;HAROLDO KIMURA;23510;HAROLDO KIMURA;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;SANTOPOLIS DO AGUAPEI;23/08/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VETERINÁRIO;N;SUPLENTE;DEFERIDO;850000.0;5000.0;5000.0;;;
160000623131;DEPUTADO FEDERAL;HERACLITO GOMES PIZANO;1133;KITO JUNQUEIRA;APTO;DEFERIDO;11;PP;PROGRESSISTAS;SÃO PAULO;15/05/1948;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;2588027.99;102650.0;102550.0;1133.0;0,01%;706.0
160000626073;DEPUTADO ESTADUAL;NELSON JOSÉ ZANETTI;51345;NELSON ZANETTI;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;CAMPOLARGO;20/03/1958;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;1002498.88;7734.0;7542.81;;;
160000619666;DEPUTADO ESTADUAL;TANIA REGINA ALBERTI;10911;TANIA ALBERTI;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;TANGARA;09/11/1958;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;50000.0;27406.8;19086.81;;;
160000626053;DEPUTADO ESTADUAL;OSVALDO FERREIRA DA SILVA;36126;OSVALDO CABEÇÃO;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;LONDRINA;17/02/1945;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;;2400.0;4400.0;;;
160000609988;DEPUTADO FEDERAL;CARLOS ROBERTO VIEIRA;5477;CARLOS CHOCOLATE;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;FENIX;05/02/1975;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR;N;NÃO ELEITO;DEFERIDO;;1800.0;1200.02;5477.0;0,01%;777.0
160000610018;DEPUTADO ESTADUAL;BENTO ELISEO ALEIXO;27190;SARGENTO ALEIXO;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;TIBAGI;02/04/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;553887.44;10938.55;9550.0;;;
160000626171;DEPUTADO FEDERAL;NILSON DOS SANTOS BEZERRA;3663;CORONEL NILSON BEZERRA;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;LONDRINA;03/12/1962;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;POLICIAL MILITAR;N;SUPLENTE;PENDENTE DE JULGAMENTO;2292718.8;8374.0;1874.0;3663.0;0,07%;4265.0
160000612845;DEPUTADO ESTADUAL;SANDRO MARCOS CAMPOS MARTINS;43333;PASTOR SANDRO MARTINS;APTO;DEFERIDO;43;PV;PARTIDO VERDE;APUCARANA;16/02/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;164703.14;103030.0;100000.0;;;
160000610006;DEPUTADO FEDERAL;PEDRO SIRINEU MACHADO;5466;PEDRO SIRINEU;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;LARANJEIRAS DO SUL;28/07/1961;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;85000.0;5596.0;4396.0;5466.0;0,01%;348.0
160000610004;DEPUTADO FEDERAL;NILTON ALVES PEREIRA;5444;ANÃO TANAJURA;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;CAFELANDIA;02/05/1969;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);N;NÃO ELEITO;DEFERIDO;150000.0;20074.0;10423.28;5444.0;0,05%;2931.0
160000623047;DEPUTADO ESTADUAL;FABIO RODRIGUES AMORIM;13777;FABIO AMORIM;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;RIBEIRÃO PIRES;07/10/1988;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;TELEFONISTA;N;SUPLENTE;DEFERIDO;137000.0;1100.0;900.0;;;
160000619838;DEPUTADO ESTADUAL;ROSANGELA APARECIDA SILVEIRA;20050;ROSÂNGELA SILVEIRA;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;FRANCISCO BELTRAO;12/10/1985;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;BIOMÉDICO;N;SUPLENTE;DEFERIDO;153004.16999999998;160173.31;61780.0;;;
160000624229;DEPUTADO ESTADUAL;FABIANO VICENTE VENETE ELIAS;23400;FABIANO VICENTE ELIAS;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;CURITIBA;11/09/1968;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;144050.0;26811.05;26800.0;;;
160000619864;DEPUTADO ESTADUAL;PEDRO CLARO DE OLIVEIRA NETO;55111;PEDRO CLARO;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;SANTO ANTONIO DA PLATINA;23/11/1941;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ODONTÓLOGO;N;SUPLENTE;DEFERIDO;1766429.11;107878.23999999999;104976.24;;;
160000612901;DEPUTADO ESTADUAL;EDNEIA MARIA DA SILVA;43012;EDNEIA MARIA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SANTO ANTONIO DA PLATINA;23/05/1962;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;N;SUPLENTE;DEFERIDO;;530.0;530.0;;;
160000626051;DEPUTADO ESTADUAL;MIGUEL MESSIAS GOMES;17077;MIGUEL MESSIAS;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ASSAI;06/03/1968;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;JORNALISTA E REDATOR;N;SUPLENTE;DEFERIDO;603.52;14650.0;10000.0;;;
160000623038;DEPUTADO ESTADUAL;ALEXANDRE FERREIRA DE CASTRO E SILVA;13043;ALEXANDRE SILVA;INAPTO;RENÚNCIA;13;PT;PARTIDO DOS TRABALHADORES;CURITIBA;15/10/1984;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;N;;;8038.17;200.0;;;;
160000619851;DEPUTADO ESTADUAL;EDERSON JUNIOR SANTOS ROSA;55620;JUNIOR SANTOS ROSA;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;LONDRINA;04/06/1984;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;VEREADOR;N;SUPLENTE;DEFERIDO;50208.66;120315.0;81000.0;;;
160000612864;DEPUTADO ESTADUAL;GERALDO EDEL DE OLIVEIRA;43000;ITO OLIVEIRA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;ITAPEJARA D OESTE;20/12/1978;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;259765.52000000002;32731.26;28258.510000000002;;;
160000612823;DEPUTADO ESTADUAL;LUIZ ALBERTO MICHELINO;43192;LUIZ DA AMBULÂNCIA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;BANDEIRANTES;26/11/1971;MASCULINO;SUPERIOR INCOMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;30000.0;;;;;
160000622331;DEPUTADO ESTADUAL;ROGÉRIO MARQUES SANTOS;90700;ROGÉRIO MARQUES DO VISTA BELA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;MOGI DAS CRUZ;28/03/1977;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;6000.0;5503.34;5000.0;;;
160000625759;DEPUTADO FEDERAL;CLAUDINO DA SILVA DIAS;5065;CLAUDINO DIAS;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;BARRA DA ESTIVA;07/09/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;DEFERIDO;428306.58;2714.52;2714.52;5065.0;0,01%;695.0
160000612515;DEPUTADO ESTADUAL;VILMA CTISTINA LOURENÇO;15001;PEDAGOGA VILMA;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;CURITIBA;25/03/1979;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;N;SUPLENTE;DEFERIDO;;9300.0;5000.0;;;
160000619713;DEPUTADO FEDERAL;JOSE MARIA FERREIRA;5588;JOSE MARIA FERREIRA;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;URAI;21/07/1951;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;1745478.05;133450.0;126000.0;5588.0;0,48%;27716.0
160000619714;DEPUTADO FEDERAL;KATIANE FATIMA DE GOUVÊA;5585;KATIANE DA SEDA;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;LONDRINA;19/07/1978;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;DIRETOR DE EMPRESAS;N;SUPLENTE;DEFERIDO;183691.98;51300.0;49901.14;5585.0;0,02%;960.0
160000612865;DEPUTADO ESTADUAL;JENIFER LAILA DE JESUS SILVA;43656;JENIFER;INAPTO;INDEFERIDO;43;PV;PARTIDO VERDE;WENCESLAU BRAZ;28/01/1996;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;;;
160000621782;DEPUTADO FEDERAL;FULVIO BOBERG;1522;FULVIO BOBERG;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;JACAREZINHO;01/03/1986;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;INDEFERIDO COM RECURSO;173371.72;23400.0;15000.0;1522.0;0,03%;1902.0
160000621817;DEPUTADO FEDERAL;PATRICIA GIMENES RAMOS;6581;PATRICIA RAMOS;INAPTO;RENÚNCIA;65;PC do B;PARTIDO COMUNISTA DO BRASIL;LONDRINA;13/06/1981;FEMININO;ENSINO FUNDAMENTAL COMPLETO;DIVORCIADO(A);BRANCA;OUTROS;N;;;;;;;;
160000627759;DEPUTADO FEDERAL;DIEGO MALDONADO;6513;DIEGO MALDONADO;APTO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ARAPONGAS;04/05/1989;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ECONOMISTA;N;SUPLENTE;DEFERIDO;;20100.0;;6513.0;0,01%;433.0
160000623014;DEPUTADO FEDERAL;DANIELLE CRISTINA BRAZ;1303;DANI BRAZ;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CASCAVEL;26/05/1990;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;40000.0;88843.0;86870.8;1303.0;0,19%;10816.0
160000610003;DEPUTADO FEDERAL;NEURO GABIATTI DESENGRINI;2710;NEURO DO VITALIDADE;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;ARVOREZINHA;20/11/1960;MASCULINO;ENSINO MÉDIO INCOMPLETO;DIVORCIADO(A);BRANCA;COMERCIANTE;N;NÃO ELEITO;DEFERIDO;930000.0;3688.55;2000.0;2710.0;0,01%;712.0
160000619750;DEPUTADO ESTADUAL;DALVA ARAUJO GONÇALVES;12120;DALVA ARAUJO GONÇALVES;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;GOIANIA;10/11/1977;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;200000.0;15300.0;10070.0;;;
160000609996;DEPUTADO FEDERAL;LOURIVAL BEZERRA MOTTA;5420;LOURIVAL;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SANTA ISABEL DO IVAÍ;20/01/1964;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;N;NÃO ELEITO;DEFERIDO;23000.0;1360.0;;5420.0;0,01%;346.0
160000628136;DEPUTADO ESTADUAL;EUGENIO ROZETTI FILHO;11181;GENINHO EUGENIO;APTO;DEFERIDO;11;PP;PROGRESSISTAS;GUARAPUAVA;19/01/1961;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;N;SUPLENTE;DEFERIDO;196250.0;7700.0;6817.5;;;
160000619652;DEPUTADO ESTADUAL;ANGELA MARIA LOPES PAULISTA;10726;ANGELA PAULISTA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PONTA GROSSA;05/08/1974;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;180000.0;50800.0;50000.0;;;
160000626041;DEPUTADO ESTADUAL;FERNANDO ERNANDES MARTINS;17025;DELEGADO FERNANDO;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;MARILIA;09/11/1974;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL CIVIL;N;ELEITO POR QP;DEFERIDO;943519.81;85264.48;77643.48;;;
160000623028;DEPUTADO ESTADUAL;JÉSSICA LULA LIMA MAGNO;13613;JÉSSICA MAGNO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CURITIBA;23/09/1987;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;1263.68;42500.0;42415.8;;;
160000623075;DEPUTADO FEDERAL;LUIZ CARLOS DA SILVA HERLLAIN;1321;LUIZ MARIELLE HERLLAIN;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;NOVA IGUAÇU;13/03/1948;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRANCA;PRODUTOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;60474.8;15200.0;15000.0;1321.0;0,01%;319.0
160000619627;DEPUTADO FEDERAL;JURACI LUCIANO DA SILVA;3131;JURA;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;SIQUEIRA CAMPOS;19/07/1968;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);AMARELA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;4548551.38;300562.55;174854.49;3131.0;0,35%;19803.0
160000629027;DEPUTADO ESTADUAL;LUCIANA PROHMANN SAPORITI;18200;LUCIANA SAPORITI;INAPTO;INDEFERIDO;18;REDE;REDE SUSTENTABILIDADE;CURITIBA;19/12/1965;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;ADMINISTRADOR;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;;1433.81;;;;
160000617072;GOVERNADOR;PRISCILA CRISTINA DE PAULA EBARA GUIMARÃES;29;PRISCILA EBARA;APTO;DEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;SANTA MARIANA;31/01/1976;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;10000.0;1600.0;;;;
160000621770;DEPUTADO FEDERAL;RAPHAEL DIAS SAMPAIO;1551;RAPHAEL SAMPAIO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;CORNÉLIO PROCÓPIO;27/07/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;1637455.02;55426.52;55426.52;1551.0;0,17%;9838.0
160000621544;DEPUTADO ESTADUAL;JAIRO JOSE DALLA VALLE;28335;JAIRO DALLA VALLE;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ANCHIETA;04/09/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;1941150.0;79400.0;79000.0;;;
160000626158;DEPUTADO FEDERAL;CARMELLA CAROLINA MATHIAS BORGES;1723;CARMELLA BORGES;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;IMBITUVA;07/05/1990;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;800.0;;1723.0;0,01%;570.0
160000619694;DEPUTADO FEDERAL;CHRISTIANE DE SOUZA YARED;2233;CHRISTIANE YARED;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;CURITIBA;23/02/1960;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;285954.79;2499683.32;2421196.43;2233.0;1,88%;107636.0
160000609951;DEPUTADO FEDERAL;AMILTON FARIAS;1800;AMILTON FARIAS;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SAO VICENTE;16/03/1969;MASCULINO;ENSINO MÉDIO INCOMPLETO;SEPARADO(A) JUDICIALMENTE;PARDA;JORNALISTA E REDATOR;N;NÃO ELEITO;DEFERIDO;64.21;3075.0;2127.88;1800.0;0,02%;1068.0
160000622323;DEPUTADO ESTADUAL;ANA MARISA DO VALE;90678;ANA VALE;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;CONGONHINHAS;27/12/1971;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;MOTORISTA PARTICULAR;N;SUPLENTE;DEFERIDO;10000.0;10442.58;10000.0;;;
160000626166;DEPUTADO FEDERAL;ANTONIO GONÇALVES FERREIRA;3600;TONINHO FERREIRA;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;CAMPO LARGO;11/01/1956;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;577993.7;19591.64;17876.5;3600.0;0,04%;2498.0
160000612814;DEPUTADO FEDERAL;JOSE APARECIDO GOTARDO;4355;RATINHO;APTO;DEFERIDO;43;PV;PARTIDO VERDE;COLOMBO;08/06/1968;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;280000.0;20950.0;20811.8;4355.0;0,04%;2518.0
160000621618;DEPUTADO ESTADUAL;VALDENIR LUZ TRUBER;44952;VAVA LOCUTOR FISIOTERAPEUTA;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SAPOPEMA;20/11/1979;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;N;SUPLENTE;DEFERIDO;38000.0;1020.0;1020.0;;;
160000612853;DEPUTADO ESTADUAL;ARISTIDES DE ATHAYDE BISNETO;43210;ARISTIDES ATHAYDE;APTO;DEFERIDO;43;PV;PARTIDO VERDE;CURITIBA;27/01/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;;62001.0;61982.56;;;
160000626151;DEPUTADO FEDERAL;ANTÔNIO FERNANDO COUTINHO BONIN;1733;BONIN;APTO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CURITIBA;03/08/1959;MASCULINO;ENSINO MÉDIO COMPLETO;SEPARADO(A) JUDICIALMENTE;BRANCA;ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS;N;SUPLENTE;DEFERIDO;;60000.0;60000.0;1733.0;0,08%;4501.0
160000621592;DEPUTADO FEDERAL;JOSE MARTINS CAITANO;4420;JOSE MARTINS;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;IVAIPORÃ;30/09/1974;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;;4000.0;4420.0;0,00%;149.0
160000629145;DEPUTADO ESTADUAL;CELIA APARECIDA DA SILVA;28150;CELIA ESTUDIO SACHAS;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;CAMPO MOURÃO;10/08/1967;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;ESTETICISTA;N;SUPLENTE;PENDENTE DE JULGAMENTO;145000.0;1400.0;;;;
160000623295;DEPUTADO ESTADUAL;ALEXANDRE MARANHÃO KHURY;40128;ALEXANDRE CURI;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;CURITIBA;09/04/1979;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;407054.58999999997;885097.23;865050.0;;;
160000619873;DEPUTADO ESTADUAL;RICARDO TADEU KUSCH;55153;RICARDO KUSCH;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CURITIBA;23/08/1977;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;PENDENTE DE JULGAMENTO;;1910.0;1907.77;;;
160000630011;1º SUPLENTE;HELENA APARECIDA DE SOUZA COSTA;510;HELENA SOUZA COSTA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;RONDON;08/02/1964;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;PENDENTE DE JULGAMENTO;;;;;;
160000619670;DEPUTADO ESTADUAL;ANDERSON BAPTISTA DE SOUZA;10808;KIKO BAPTISTA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ADRIANOPOLIS;05/05/1983;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;115794.33;4000.0;4000.0;;;
160000619660;DEPUTADO ESTADUAL;KARIME FAYAD;10112;KARIME FAYAD;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;CURITIBA;11/07/1990;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ARQUITETO;N;SUPLENTE;DEFERIDO;84847.27;159500.0;158000.0;;;
160000619736;DEPUTADO FEDERAL;WANDERLEI CESAR DA SILVA;5525;WANDERLEI SILVA;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;CURITIBA;03/07/1976;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;PENDENTE DE JULGAMENTO;6372971.199999999;5000.0;;5525.0;0,24%;13755.0
160000622052;DEPUTADO ESTADUAL;CARLOS MAURO BOBATO;19000;MAURO BOBATO;APTO;DEFERIDO;19;PODE;PODEMOS;CURITIBA;03/05/1971;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;52017.18;31325.0;25722.93;;;
160000622062;DEPUTADO ESTADUAL;VICENCIA MARIA CIÇA DOS ANJOS;19091;CIÇA DOS ANJOS;APTO;DEFERIDO;19;PODE;PODEMOS;TAMBOARA;21/01/1956;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;3376330.0;1083.33;;;;
160000623074;DEPUTADO FEDERAL;LEANDRO GOMES MAIKUMA;1311;TOTTI;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;LONDRINA;18/06/1982;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;;16213.55;16013.55;1311.0;0,04%;2497.0
